CUSTOMER_ID,CITY,GENDER,MARITAL_STATUS,CHILDREN_COUNT,AVG_AMT,AVG_QUANTITY,FREQ_SUBCAT,MEAN_PROFIT,AVERAGE_MONTHLY_SPENDING,DAY_DIFF,TOTAL_TRANS,AGE,SPEND_RANK
183033,10613,1,1,4,37.54285714,4.314286,2,6.792,117.3024962,149,35,27,0
78992,9122,1,3,0,39.94387755,4.653061,2,6.984666667,204.664654,234,49,31,0
75366,7288,1,1,1,32.81666667,3.683333,1,6.751935484,183.6195606,67,60,27,0
31220,10016,0,2,2,41.42307692,4.5,2,7.341216216,226.0578228,114,52,54,0
156353,9122,0,1,3,39.68145161,4.322581,2,7.926190476,203.2085662,70,62,19,0
56055,10613,0,0,0,35.75,3.857143,2,6.959574468,98.91203399,88,35,22,0
122355,9261,1,1,3,41.8622449,4.469388,1,7.277364865,251.6058228,149,49,67,0
24821,10613,1,0,0,41.97619048,3.809524,2,7.877102804,192.6165319,135,42,80,0
120037,10613,2,1,4,35.55147059,3.794118,2,7.252222222,97.68563542,441,34,54,0
90215,10613,0,1,2,37.2125,4.475,2,7.125431035,139.8543724,77,40,41,0
147068,7288,1,3,0,32.30769231,3.6,2,6.600295858,191.0439764,170,65,21,0
170481,9261,1,1,4,35.66949153,3.694915,2,6.831288344,226.9186643,31,59,76,0
139332,10016,1,3,0,33.15983607,3.508197,2,7.809352518,180.1486673,67,61,34,0
45591,9122,0,1,0,38.75362319,4.318841,2,7.425641026,234.0072511,143,69,77,0
132755,10613,0,1,2,36.85869565,4.282609,2,7.1888,142.2834775,336,46,20,0
118969,10613,0,3,0,32.14864865,4.135135,2,6.401442308,103.4791439,203,37,76,0
145915,9261,1,1,3,35.72916667,4.125,2,6.891911765,201.8372513,130,48,21,0
66501,9122,1,0,0,37.00819672,3.852459,2,7.450304878,193.5942696,16,61,52,0
93072,10613,1,1,2,36.86363636,3.954545,2,7.374568966,129.8636941,293,44,44,0
84839,9261,0,0,0,36.83490566,4.396226,0,6.598125,244.7841272,96,53,30,0
162146,9261,0,2,2,43.27325581,4.302326,2,7.938,219.015357,95,43,80,0
83896,7288,1,0,0,40.25409836,4,2,8.246732026,231.4178217,51,61,39,0
149858,10613,0,0,0,25.44736842,2.894737,2,5.970833333,72.40738578,62,38,65,0
150756,9261,1,0,0,32.13793103,3.517241,2,6.95971223,178.1073913,110,58,67,0
148160,7288,1,0,0,37.328125,4.25,2,6.968248175,182.584561,73,48,52,0
33195,10613,2,3,0,40.69318182,4.727273,2,6.810661765,162.2475456,32,44,39,0
167290,10016,1,1,3,36.37916667,3.65,2,8.073381295,203.6647735,51,60,70,0
27181,10613,0,3,0,35.59302326,4.209302,2,7.007563025,124.2146695,122,43,59,0
187164,9261,1,1,2,33.445,3.46,2,6.945275591,172.9694927,38,50,61,0
121596,7288,0,1,0,32.63362069,3.862069,2,6.33974359,189.0718156,133,58,18,0
106828,9261,1,0,0,34.01744186,3.813953,2,6.772413793,156.451995,53,43,47,0
185066,10613,2,1,2,37.06666667,3.777778,2,7.895575221,130.6630294,242,45,46,0
120243,10613,0,0,0,30.64634146,3.195122,2,7.170454546,102.8659151,234,41,51,0
78827,10613,1,0,0,40.94594595,4.918919,2,7.038888889,130.0453405,340,37,62,0
125836,7288,1,0,0,32.73972603,3.424658,2,7.108659218,222.5206301,52,73,52,0
35893,10016,1,0,1,38.71875,4,2,7.824603175,179.3298227,221,48,59,0
155374,7288,1,1,2,34.47463768,3.898551,1,6.559259259,235.7590318,73,69,71,0
148421,10613,0,0,0,44.46428571,4.952381,2,7.47519084,194.007582,250,42,28,0
132451,7288,0,2,2,31.51587302,3.571429,2,6.517682927,197.20388,73,63,42,0
29179,10613,0,1,4,40.28658537,4.707317,2,7.128099174,139.7008583,176,41,78,0
107520,9122,0,1,4,38.84322034,4.440678,2,7.422352941,230.1069733,200,59,79,0
189264,9122,0,1,0,43.00454545,4.018182,2,8.558333333,216.0738596,157,55,31,0
118222,10613,2,0,0,33.86666667,3.755556,2,7.199541284,124.6376628,397,45,64,0
125754,7288,0,0,0,41.78508772,4.210526,1,7.737658228,234.5974926,36,57,81,0
142469,7288,1,0,0,35.43981481,3.981481,2,6.762828947,198.6700641,55,54,73,0
38426,10613,1,1,2,34.23076923,3.615385,2,6.663541667,112.3790276,144,39,39,0
112392,10613,0,0,2,37.08064516,4.032258,2,7.143902439,95.478027,370,31,57,0
46997,9122,2,2,2,33.38076923,3.461538,2,7.466242038,186.6662504,35,65,65,0
184313,10613,1,0,0,32.84883721,3.906977,2,6.238135593,114.779503,184,43,61,0
80221,10613,0,1,2,43.65909091,4.575758,2,8.265384615,119.3260412,175,33,37,0
66970,7288,0,1,4,33.83189655,3.724138,2,6.924503311,188.3939728,27,58,57,0
149279,10613,0,1,2,34.62765957,3.595745,2,7.374336283,121.0217296,155,47,29,0
75809,10613,1,1,5,35.30813953,4.139535,2,6.96147541,134.6388231,442,43,79,0
135661,10613,1,1,0,34.8875,4.275,2,6.309663866,113.8595614,319,40,31,0
52776,10016,0,1,2,35.13596491,3.912281,2,7.187748344,212.6176444,62,57,34,0
162663,7288,2,1,3,34.63207547,4.509434,0,6.35,196.5070271,81,53,82,0
169228,9122,2,1,0,44.02155172,4.482759,2,7.633024691,217.6987343,154,58,83,0
171227,10016,0,3,0,39.045,4.36,2,7.136054422,245.8272675,74,50,70,0
75745,9261,1,0,0,37.83173077,4.192308,2,7.393309859,212.4798072,99,52,30,0
169453,9261,0,1,3,38.06923077,4.184615,2,7.167613636,256.8646724,57,65,54,0
194106,9261,1,2,4,43.91216216,4.756757,2,7.723148148,200.675496,2,37,50,0
157637,10016,0,0,0,41.2712766,4.276596,2,7.806015038,213.3788921,28,47,79,0
132605,10613,1,0,0,37.9375,4.357143,2,6.897126437,91.82300578,638,28,36,0
94958,10613,0,1,4,39.03061224,4.367347,2,7.504710145,167.662151,446,49,39,0
92064,10613,0,1,4,35.02,3.68,2,7.396875,80.48130197,166,25,36,0
160228,7288,0,2,2,44.12264151,4.283019,2,8.109027778,237.7683817,68,53,54,0
12494,10016,0,0,0,39.45652174,4.065217,2,7.7212,194.7918415,32,46,37,0
120843,10016,2,0,0,35.65909091,3.8,2,7.426978417,201.218204,151,55,78,0
33260,10016,0,2,1,41.6637931,4.5,2,7.73757764,251.8161983,29,58,70,0
100489,10016,0,1,4,34.26293103,3.982759,2,7.042721519,208.8363582,59,58,26,0
94325,10016,2,1,3,40.92222222,4.2,2,7.652439024,202.3747785,87,45,66,0
66819,9122,1,1,0,38.27916667,3.616667,2,7.968,211.6675829,14,60,39,0
828,10613,1,0,1,37.56395349,4.046512,2,7.48377193,150.1418435,275,43,76,0
78328,9122,1,1,2,30.85087719,3.280702,2,7.38255814,134.5084402,139,57,17,0
182447,9122,1,1,1,33.4795082,3.52459,2,7.555821918,181.8128169,63,61,73,0
139739,9122,0,1,4,40.59322034,3.762712,2,7.980272109,190.7556088,218,59,41,0
50868,10016,1,0,0,39.21311475,4.114754,2,7.713636364,243.0411174,58,61,57,0
29168,9122,1,1,2,35.19642857,4.017857,2,7.080536913,169.1293024,113,56,26,0
72083,10613,1,0,0,38.69444444,4.361111,2,6.916504854,193.7633677,7,36,44,0
84593,10613,1,1,2,39.02840909,4.136364,2,7.975,136.0556963,11,44,34,0
32847,10613,1,0,0,39.16071429,4.095238,2,7.870720721,146.7621951,185,42,76,0
56111,9122,2,3,0,40.78278689,4.540984,2,7.680110497,235.2579836,176,61,62,0
19629,10016,0,1,3,38.13114754,4.229508,2,7.538819876,238.1058279,40,61,56,0
99537,10016,0,0,1,38.45967742,4.064516,2,7.370588235,258.5230247,86,62,51,0
192170,10613,1,0,0,37.47142857,4.2,2,6.625,157.6185685,110,35,68,0
79196,10016,1,1,2,33.61538462,3.769231,2,6.643567252,226.0518833,32,65,53,0
36844,10613,0,0,2,39.71428571,4.571429,2,6.831097561,156.2925636,123,28,18,0
116072,7288,0,1,0,33.52192982,4.192982,0,6.193823529,219.9859369,169,57,46,0
79519,9122,1,0,0,44.11538462,4.461538,2,8.434751773,205.2773302,45,52,23,0
121839,10613,0,1,3,39.68023256,4.697674,2,7.164341085,178.5972465,211,43,51,0
106623,10613,1,0,0,39.99390244,4.219512,2,7.548305085,148.217373,187,41,22,0
29693,10016,0,0,0,32.17410714,3.267857,2,7.69,179.627589,71,56,30,0
16806,10613,0,1,1,37.89204545,3.931818,2,7.756880734,116.4967979,230,44,37,0
117254,10613,2,0,0,44.51282051,4.74359,2,8.448684211,186.6391877,56,39,54,0
96169,10016,0,1,2,35.51785714,3.767857,2,7.43057554,192.842657,113,56,36,0
150460,7288,1,0,0,27.01886792,3.037736,2,6.041393443,109.9382891,294,53,74,0
123042,10016,1,2,2,37.61016949,3.847458,2,8.073958333,226.8609403,52,59,68,0
73585,9261,0,1,4,39.77916667,3.9,2,8.38125,255.1647113,49,60,80,0
184691,10016,1,1,4,35.17910448,3.746269,2,7.444578313,228.5549847,87,67,27,0
48813,9122,0,1,1,36.17647059,3.901961,2,7.357142857,147.1884235,391,51,77,0
162299,10613,1,0,0,32.63194444,3.888889,2,6.333333333,91.61725826,66,36,75,0
59483,10016,0,3,0,36.38602941,3.852941,2,7.752160494,253.842277,22,68,40,0
63158,9122,1,0,0,40.98134328,4.268657,2,7.365079365,257.872628,188,67,79,0
177002,10016,0,1,3,34,3.52,2,7.776956522,145.9232796,64,50,66,0
159809,9122,2,3,0,44.88181818,4.490909,2,8.730333333,239.7565627,88,55,31,0
165495,10613,0,2,4,36.82894737,4.210526,0,6.673423423,119.5461785,507,38,48,0
133453,7288,1,0,0,38.515,4.34,2,7.138435374,216.5321348,131,50,78,0
49517,10016,0,0,0,36.40983607,3.852459,2,7.366878981,209.0582073,89,61,55,0
53033,9122,1,0,0,34.28333333,3.555556,2,6.902136752,141.0220155,211,45,80,0
193519,7288,0,1,1,33.30384615,3.507692,0,7.0959375,196.8638153,13,65,80,0
68310,10016,1,0,0,31,3.867925,2,6.440357143,170.8029185,119,53,41,0
53860,10613,0,1,5,36.67307692,4,2,6.497916667,112.8314597,78,26,29,0
117648,10016,1,0,0,35.73846154,3.661538,2,7.799683544,229.780937,35,65,26,0
66944,9261,2,1,0,38.11637931,4.172414,2,6.973511905,227.0753677,107,58,26,0
50247,10613,1,0,0,42.2972973,4.324324,2,7.603738318,161.9835153,148,37,76,0
132362,7288,1,0,0,34.71825397,3.825397,2,6.811212121,206.2218242,48,63,45,0
159635,7288,0,3,0,34.65833333,3.983333,0,6.730188679,205.0323758,57,60,32,0
173307,10613,0,3,0,39.38157895,4.526316,2,7.056363636,141.3912167,118,38,38,0
183212,10016,0,0,0,41.43888889,4.577778,2,7.633858268,211.3965571,145,45,70,0
142859,9261,0,0,0,35.99056604,3.735849,2,7.342028986,195.7210047,79,53,50,0
143265,10016,2,3,0,40.01415094,4.509434,2,7.660273973,221.2403882,28,53,76,0
169835,9122,0,1,5,41.39492754,4.202899,2,7.653367876,248.358948,257,69,58,0
115198,9122,1,1,2,42.85714286,4.55102,2,8.347794118,216.7364022,59,49,62,0
98359,9122,0,1,2,32.69642857,3.357143,2,7.816923077,126.642403,119,56,60,0
191139,7288,0,0,0,38.47131148,4.344262,2,7.337428571,244.5629109,91,61,66,0
114896,10613,1,1,1,36.95535714,4.035714,2,7.606164384,80.95705469,355,28,41,0
139474,10016,1,0,0,42.35294118,4.392157,2,8.50620438,258.5482722,43,51,19,0
164032,10613,0,0,0,32.35,3.466667,2,6.554861111,67.83822162,268,30,67,0
133854,7288,0,0,0,35.21186441,4.016949,2,6.676488095,214.462307,70,59,25,0
70497,10016,0,2,2,39.40697674,4.302326,2,7.5125,187.6294291,23,43,51,0
18241,10613,0,3,0,37.10714286,3.8,2,6.868085106,115.0592755,260,35,53,0
80466,7288,1,1,2,35.76530612,4.204082,0,6.585416667,171.6234164,116,49,41,0
167263,10613,0,0,0,44.25,4.837209,2,7.557421875,192.5421774,339,43,51,0
185670,10016,1,0,2,40.98958333,4.645833,1,7.522222222,219.9454186,45,48,65,0
88167,9122,0,0,0,43.07589286,4.428571,2,7.893167702,227.3506391,55,56,71,0
180807,9122,0,0,0,37.42605634,3.591549,2,7.952272727,229.0352252,74,71,60,0
187436,9122,0,1,2,39.19642857,3.857143,2,8.091284404,158.124216,105,42,75,0
16285,10613,0,0,0,48.31081081,4.864865,2,7.755982906,205.4805802,299,37,54,0
176525,10613,0,1,3,36.03030303,4.454545,2,6.86443299,98.49848545,221,33,69,0
114305,7288,2,3,0,38.36111111,4.592593,0,7.124367089,204.135901,195,54,21,0
114264,10613,0,1,3,38.875,4.59375,2,7.217708333,116.7117456,420,32,53,0
145137,10613,0,0,1,42.7254902,4.196078,2,8.343560606,179.6272906,99,51,58,0
159271,10613,1,0,0,28.5,3.315789,2,6.585632184,69.88888889,400,38,66,0
145722,10613,2,0,2,29.4375,3.791667,2,6.0684,107.9089959,70,48,72,0
183846,9261,1,2,3,38.885,4.42,2,7.394405594,200.5641699,22,50,67,0
46888,9261,0,3,0,36.14772727,3.977273,2,6.722727273,174.2249174,106,44,60,0
71069,7288,2,0,1,39.58076923,4.2,2,8.189705882,255.7618889,29,65,30,0
126865,7288,0,0,0,34.40909091,4,2,6.439808917,227.7965221,20,55,39,0
101979,10016,2,1,2,35.39903846,3.788462,2,7.684883721,188.1936335,28,52,62,0
51596,9261,0,1,1,33.895,3.4,2,7.527310924,172.9858747,92,50,57,0
12270,10016,1,2,1,44.85106383,4.574468,2,8.443939394,221.8610937,20,47,68,0
143808,10613,0,0,0,36.54166667,3.833333,2,6.263366337,95.21801407,655,36,35,0
80783,10016,0,1,2,35.28508772,3.736842,2,7.923529412,183.8904318,92,57,77,0
32666,9122,0,3,0,31.84191176,3.205882,2,7.48013245,182.2897751,126,68,79,0
107778,7288,0,0,0,41.56,4.78,1,7.62260274,231.3973613,99,50,63,0
56626,10613,1,0,0,43.37878788,4.818182,2,7.866019418,156.6298745,52,33,61,0
198383,9122,1,0,0,39.06147541,4.229508,2,7.530232558,233.9826161,21,61,74,0
193907,7288,0,3,0,38.48,4.42,2,7.183216783,236.735667,98,50,51,0
131117,10613,1,0,0,34.5,3.957447,2,6.206870229,135.4766359,187,47,33,0
124859,7288,1,0,0,34.17307692,3.830769,2,6.824705882,213.3600616,29,65,68,0
1929,10613,0,0,0,41.52173913,4.23913,2,7.80511811,212.8171395,294,46,28,0
77738,9261,2,2,2,34.07258065,3.596774,2,7.367,213.7023952,86,62,26,0
127221,9122,0,1,3,39.18534483,4.137931,2,7.44556962,213.8518895,88,58,47,0
120822,7288,0,0,0,39.16964286,4.446429,1,6.933630952,234.9621947,31,56,59,0
28690,9122,1,0,0,41.64230769,4.584615,2,7.30075,256.2946988,74,65,79,0
76859,9261,0,3,0,45.58510638,4.829787,2,8.514925373,232.926032,58,47,46,0
194802,9261,1,0,0,38.73958333,4.270833,2,7.369784173,222.78125,61,48,38,0
28408,9122,2,0,0,44.45192308,4.230769,2,7.694256757,207.2105263,96,52,67,0
76884,9122,0,0,0,36.04166667,3.733333,2,7.588961039,173.745328,287,60,67,0
191340,9122,1,0,0,41.1953125,4.046875,2,7.874425287,247.3527006,135,64,78,0
129917,9122,0,2,1,38.02631579,4.017544,2,8.116197183,186.6531146,186,57,75,0
112039,10016,2,0,0,42.63043478,4.391304,2,8.438429752,189.9158381,72,46,68,0
49168,10016,2,0,0,37.53787879,3.984848,2,7.764117647,253.3014558,24,66,53,0
185717,7288,0,0,0,36.94047619,3.873016,2,7.409638554,226.9156779,28,63,24,0
78445,7288,2,0,0,35.60964912,4.017544,1,7.083227848,195.1136275,51,57,76,0
140074,7288,2,3,0,38.49,4.42,0,6.843197279,203.5745677,82,50,41,0
145223,10016,0,0,0,43.70192308,4.384615,2,8.359219858,258.1661167,62,52,25,0
70951,9261,1,0,0,30.61397059,3.705882,2,6.908950617,201.3628652,38,68,75,0
100044,7288,0,0,1,36.67241379,3.931034,2,7.121974522,214.530652,64,58,65,0
49497,9261,0,3,0,33.34821429,3.982143,2,6.397727273,194.9551585,15,56,46,0
156716,9122,0,1,5,36.925,3.46,2,8.0275,157.1522407,158,50,73,0
62084,10613,2,0,0,38.6969697,4.363636,2,7.14139785,204.9539559,55,33,71,0
106161,9261,0,0,0,37.56818182,4.318182,2,7.196666667,254.234904,69,66,66,0
109223,7288,1,1,2,35.5877193,4.280702,2,6.06,238.1725088,22,57,36,0
124090,10613,1,1,1,36.7195122,3.853659,2,6.882142857,107.1417436,199,41,56,0
62459,9261,0,0,0,38.08196721,4.016393,2,7.625806452,238.3076666,168,61,75,0
86963,7288,0,2,4,40.95535714,4.660714,2,7.914465409,238.3060445,127,56,21,0
77514,10016,2,1,3,37.44758065,4.322581,2,6.835,247.3359885,48,62,81,0
144819,10016,1,0,1,34.39285714,3.510204,2,7.300869565,158.7017402,83,49,22,0
17868,10613,0,1,2,33.33088235,4,1,5.976442308,116.7985661,317,34,61,0
121522,7288,1,0,0,35.17857143,3.660714,2,6.961428571,177.1947371,71,56,40,0
151960,10613,1,0,0,31.28125,3.625,2,7.183783784,114.6356525,192,48,78,0
122466,9261,1,1,1,35.58035714,4.303571,2,7.022077922,196.8873066,23,56,21,0
68453,9261,0,1,1,29.45833333,3.229167,2,6.703809524,121.1414425,61,48,65,0
45926,9261,1,0,0,37.03921569,4.078431,2,7.571851852,191.0014587,72,51,43,0
144613,7288,0,0,1,37.01470588,4.102941,2,7.207923497,248.2101253,29,68,53,0
82937,9261,0,0,0,40.44230769,4.25,2,7.427027027,223.3946261,24,52,78,0
85460,9261,0,1,2,33.69827586,4,2,6.470886076,209.6140256,96,58,62,0
63174,10016,1,1,3,45.22340426,4.851064,2,8.228358209,237.267551,29,47,24,0
61712,10016,2,0,0,45.5,5.212766,1,8.342592593,236.0801988,85,47,48,0
120316,9261,1,1,2,34.36842105,3.789474,2,6.933793103,191.4351617,99,57,24,0
137366,9261,0,1,1,35.18518519,4.185185,1,6.657467533,208.9170188,48,54,19,0
40034,10016,1,1,2,38.75892857,3.982143,2,7.313311688,216.7954639,120,56,29,0
26086,9261,0,1,1,41.12209302,5.116279,2,7.001492537,205.3307768,104,43,35,0
199001,9122,1,0,0,38.2734375,4.015625,2,7.989285714,215.3041576,51,64,35,0
113435,7288,1,2,3,37.54807692,4.192308,2,7.060855263,195.3586299,63,52,40,0
170465,10016,1,0,1,39.01538462,4.184615,2,7.305649718,256.4189544,53,65,56,0
55400,10613,2,0,0,38.27358491,4.490566,2,7.136486487,160.9285196,347,53,83,0
194364,9261,1,1,2,32.75,3.382979,1,7.013043478,150.2221717,82,47,54,0
13497,10016,2,0,0,35.20192308,3.288462,2,7.912605042,169.3151564,54,52,27,0
22419,10613,0,0,0,35.55555556,4.037037,2,6.643243243,98.97271881,293,27,71,0
84073,10613,0,1,3,36.45212766,3.851064,2,7.441796875,160.3634209,82,47,54,0
33501,9261,0,1,2,36.25943396,4.113208,2,7.090625,192.9524471,110,53,25,0
73559,10016,0,1,2,40.54583333,4.266667,2,8.032389937,255.3226154,92,60,44,0
69454,10613,0,0,0,35.05288462,4.211538,2,6.858450704,174.6616433,264,52,79,0
165078,9122,1,3,0,39.78070175,4.017544,2,8.16381579,183.1557563,81,57,74,0
26229,10613,2,0,0,33.78205128,3.846154,2,7.31875,110.1387128,79,39,17,0
107136,9261,0,1,0,32.76851852,4.296296,2,6.427597403,202.5005427,15,54,28,0
112134,9261,2,0,0,37.63265306,3.897959,2,7.354330709,224.4139588,53,49,38,0
171124,10613,1,0,0,35.19512195,3.585366,2,7.292,112.0187174,155,41,67,0
73995,10613,1,1,4,36.625,4.214286,2,6.490322581,162.419193,222,42,38,0
56342,10016,0,1,1,41.59375,4.3125,2,7.80648855,214.5450936,28,48,25,0
83002,9122,1,1,0,42.92578125,4.34375,1,8.080965909,242.6571296,172,64,50,0
61986,9261,1,3,0,32.1,3.955556,2,6.708695652,164.5837243,29,45,25,0
135908,10613,1,1,3,39.08152174,4.26087,2,7.006343284,166.5454291,413,46,33,0
176269,9261,0,0,0,28.875,3.185185,2,6.58553719,149.3585745,37,54,68,0
172715,10016,1,1,3,35.59482759,3.551724,2,7.24137931,200.0434505,66,58,18,0
68575,9261,1,1,4,39.35714286,4.244898,2,7.311594203,198.3325354,58,49,42,0
158818,9122,1,1,0,39.125,3.785714,2,7.584482759,179.7174109,89,56,33,0
156606,10613,0,1,2,28.56060606,3.090909,2,6.421153846,98.88657526,83,33,62,0
142022,7288,1,0,0,35.06060606,3.939394,1,7.187142857,235.8928556,181,66,52,0
153867,9261,1,1,3,32.86,3.42,2,8.103539823,155.6222214,50,50,47,0
159285,10613,0,1,1,35.19078947,3.631579,2,7.287113402,116.3040292,264,38,72,0
57834,10016,0,1,1,40.28431373,4.392157,2,7.647931035,212.2934852,17,51,68,0
115590,9122,1,1,2,45.32843137,4.294118,2,8.318794326,187.6246042,295,51,62,0
169187,10613,0,1,2,37.32051282,4.153846,2,7.645673077,119.8716064,165,39,80,0
78112,9122,2,0,0,35.10810811,3.635135,2,7.139572193,204.7064124,76,74,38,0
63181,7288,0,0,0,43.375,4.62963,2,7.815705128,218.4125323,146,54,39,0
145201,9122,1,3,0,42.23404255,4,2,8.660743802,171.2553661,188,47,43,0
9177,10613,0,0,1,43.14516129,5.225806,0,6.489545455,134.1311026,144,31,78,0
165649,9122,0,1,4,37.76851852,4,2,7.770289855,193.8273837,106,54,32,0
118138,10016,2,0,1,37.16818182,3.945455,2,7.914130435,200.4352046,66,55,58,0
127220,9261,2,1,2,35.84375,4,2,6.784090909,181.953125,73,48,76,0
101222,10016,2,0,0,36.23790323,4.016129,2,7.090184049,227.0632848,62,62,19,0
175663,7288,1,0,2,38.69672131,4.327869,2,7.219827586,249.9588056,55,61,20,0
117652,9122,0,1,4,38.45,3.969231,2,7.543103448,233.0213599,35,65,57,0
46347,9261,0,3,0,37.05555556,3.722222,1,7.865789474,215.8280491,38,54,26,0
87652,10016,1,0,1,34.98275862,3.965517,2,7.022115385,203.6424403,51,58,26,0
107084,9261,0,0,0,31.41666667,3.72549,2,6.612109375,174.5349416,20,51,79,0
118344,9122,0,0,0,37.9009434,4.132075,2,7.225174825,165.0344165,386,53,48,0
199792,10016,2,1,0,32.42622951,3.213115,2,6.770547945,168.1429881,11,61,30,0
136116,10016,1,0,0,42.21078431,4.72549,2,7.453525641,251.7126605,27,51,65,0
24042,9261,1,0,0,39.63157895,4.052632,2,7.64527027,237.0051969,45,57,66,0
184243,9261,0,0,0,39.36160714,4.339286,2,7.26461039,251.5294633,121,56,48,0
104193,10613,1,0,0,39.125,4.068182,2,8.003448276,133.3470914,233,44,35,0
180125,7288,0,0,0,37.6,4.218182,0,7.027419355,207.0086866,107,55,72,0
133419,7288,0,1,2,35.39344262,3.754098,2,7.261333333,237.0474102,23,61,39,0
146469,7288,1,1,0,35.54104478,3.970149,1,7.02131579,247.2852475,59,67,30,0
71236,9122,1,0,0,47.625,5.022727,2,8.281716418,192.683327,105,44,82,0
182903,10613,0,0,0,32.14534884,3.767442,2,7.748969072,100.5947852,332,43,54,0
79550,10613,1,1,5,39.42307692,4.230769,2,7.435,85.34317386,493,26,63,0
123397,10613,1,1,4,36.76219512,3.731707,2,7.357142857,122.9882742,71,41,81,0
29613,9122,1,2,4,43.22033898,4.355932,2,8.005454546,239.0896188,34,59,41,0
103013,9122,2,1,2,44.35526316,4.368421,2,8.071646342,234.584688,225,57,83,0
11567,10613,1,3,0,37.76829268,4.585366,2,6.58372093,152.7184645,433,41,29,0
99094,7288,0,0,0,35.74038462,3.807692,2,6.856834532,186.7061041,87,52,53,0
153458,9122,1,1,2,40.4140625,3.953125,2,8.314545455,237.4732992,162,64,52,0
65902,9261,1,2,2,36.12719298,3.649123,2,7.515277778,236.3733385,203,57,38,0
159206,9122,0,3,0,39.36805556,4.138889,2,7.270772947,259.0045396,16,72,28,0
99753,10613,0,0,0,39.73684211,4.052632,2,7.580392157,163.4803473,268,38,70,0
72694,7288,0,0,1,35.40833333,3.833333,2,6.819090909,230.0968539,103,60,75,0
161193,9122,1,0,0,34.09677419,3.274194,2,7.92020548,168.6557299,148,62,26,0
145009,10016,0,0,0,39.68367347,4.408163,0,7.104710145,211.2077458,67,49,67,0
182889,7288,0,2,1,35.54824561,4.017544,2,6.631987578,221.566807,27,57,28,0
29270,10613,2,1,1,39.4244186,4.790698,0,7.16733871,157.831488,35,43,58,0
153104,9122,1,0,0,35.25,3.766667,2,7.0959375,203.1328369,153,60,27,0
87099,9122,1,2,2,39.03731343,4.014925,2,7.782,232.3009025,25,67,55,0
185187,7288,1,1,2,37.31730769,4.038462,2,7.578832117,182.890876,66,52,80,0
65947,7288,2,3,0,37.37890625,4.078125,2,7.414583333,248.2034136,66,64,37,0
128103,10016,0,0,0,34.21698113,3.396226,2,7.891949153,162.1651524,53,53,74,0
42627,9122,2,1,4,42.13983051,4.423729,2,8.040476191,238.8683163,44,59,61,0
128289,10016,1,0,0,40.14166667,4.366667,2,7.411585366,256.9347701,2,60,49,0
145412,10613,1,1,4,41.61818182,4.327273,2,8.297535211,171.8759882,139,55,21,0
77815,9261,0,0,0,40.99576271,4.271186,2,7.203353659,243.9446468,42,59,42,0
12192,10016,1,0,0,35.57692308,3.557692,2,7.775203252,166.7878621,77,52,59,0
191013,9122,0,2,2,33.84322034,3.423729,2,7.133219178,169.8254249,157,59,53,0
115889,9122,1,0,0,39.04166667,4,2,7.042857143,201.2702152,52,60,24,0
162800,10613,1,0,0,44.88297872,5.085106,2,7.818571429,199.7164072,163,47,34,0
52743,9122,1,2,1,37.84230769,3.923077,2,7.276149425,229.4072822,109,65,25,0
127805,10016,1,0,0,36.89189189,3.864865,2,7.1875,163.6375466,48,37,60,0
157839,9261,0,1,2,37.02016129,3.870968,2,7.556329114,232.1871525,175,62,74,0
146434,7288,1,0,0,37.15086207,4.413793,0,6.574576271,249.4894454,135,58,83,0
99200,9261,0,1,1,40.6372549,4.490196,2,7.153821656,250.6812645,91,51,65,0
80856,10613,1,1,2,30.73214286,3.809524,2,6.562385321,132.01994,115,42,46,0
124750,7288,0,1,0,33.29464286,3.857143,0,6.674503311,195.0023267,77,56,81,0
156135,7288,0,0,0,37.875,4.533333,1,6.790277778,240.5388405,47,60,62,0
115147,7288,0,0,0,36.97983871,4.33871,2,6.78125,235.6461617,56,62,41,0
119787,10613,1,0,0,45.82638889,4.694444,2,7.990476191,150.5933115,221,36,27,0
100441,10613,1,2,2,34.51829268,3.634146,2,6.826699029,131.6221342,416,41,60,0
42190,10613,0,3,0,36.52777778,3.638889,2,7.285869565,125.9094116,254,36,37,0
102018,10613,0,1,3,39.35106383,4.574468,2,7.1,194.2435767,146,47,65,0
182526,10016,0,1,1,38.34482759,3.775862,2,7.814285714,200.3760089,71,58,81,0
67538,10613,1,1,2,35.66666667,4.153846,2,6.637727273,129.6507011,336,39,31,0
124636,10613,1,2,3,36.4047619,4.071429,2,7.645327103,122.2298681,314,42,35,0
127470,10016,0,0,1,37.10784314,4.117647,2,7.241791045,225.9569751,22,51,45,0
57985,9261,0,1,3,36.92592593,4.314815,2,6.68,211.021058,120,54,20,0
117419,10016,1,0,0,39.18518519,4.185185,2,7.074503311,222.389964,29,54,73,0
183000,10016,0,1,2,42.83181818,4.127273,2,8.639930556,227.6829067,18,55,81,0
105288,9122,0,1,2,37.77966102,3.79661,2,7.345283019,213.0655105,190,59,35,0
191257,9261,0,3,0,42.64285714,4.22449,2,8.637022901,227.0067891,53,49,61,0
52628,10613,1,0,0,36,3.948718,2,7.242079208,108.6949955,303,39,38,0
66807,7288,0,0,0,40.46153846,4.865385,0,6.888719512,226.3848681,110,52,67,0
